collision,total_bits
35658,18823
35659,18826
35660,18838
35661,18821
35662,18810
35663,18826
35664,18838
35665,18826
35666,18838
35667,18816
35668,18851
35669,18818
35670,18821
35671,18843
35672,18851
35673,18827
35674,18848
35675,18846
35676,18836
35677,18851
35678,18853
35679,18851
35680,18860
35681,18853
35682,18846
35683,18836
35684,18851
35685,18852
35686,18846
35687,18836
35688,18851
35689,18838
35690,18856
35691,18837
35692,18842
35693,18856
35694,18856
35695,18856
35696,18835
35697,18856
35698,18856
35699,18842
35700,18840
35701,18851
35702,18843
35703,18851
35704,18827
35705,18842
35706,18842
35707,18830
35708,18823
35709,18842
35710,18840
35711,18837
35712,18853
35713,18840
35714,18837
35715,18853
35716,18853
35717,18840
35718,18837
35719,18853
35720,18865
35721,18860
35722,18860
35723,18865
35724,18860
35725,18860
35726,18865
35727,18840
35728,18837
35729,18853
35730,18848
35731,18837
35732,18846
35733,18840
35734,18865
35735,18853
35736,18846
35737,18868
35738,18863
35739,18853
35740,18868
35741,18865
35742,18837
35743,18846
35744,18840
35745,18853
35746,18846
35747,18837
35748,18840
35749,18838
35750,18848
35751,18850
35752,18850
35753,18850
35754,18850
35755,18841
35756,18850
35757,18850
35758,18846
35759,18850
35760,18848
35761,18850
35762,18850
35763,18841
35764,18850
35765,18850
35766,18860
35767,18872
35768,18865
35769,18878
35770,18853
35771,18878
35772,18867
35773,18878
35774,18878
35775,18872
35776,18863
35777,18875
35778,18888
35779,18878
35780,18886
35781,18881
35782,18877
35783,18881
35784,18886
35785,18878
35786,18877
35787,18881
35788,18877
35789,18878
35790,18853
35791,18878
35792,18867
35793,18878
35794,18863
35795,18878
35796,18853
35797,18878
35798,18878
35799,18867
35800,18886
35801,18885
35802,18875
35803,18885
35804,18885
35805,18885
35806,18881
35807,18865
35808,18863
35809,18866
35810,18900
35811,18888
35812,18907
35813,18903
35814,18887
35815,18900
35816,18903
35817,18907
35818,18903
35819,18900
35820,18903
35821,18867
35822,18881
35823,18891
35824,18891
35825,18893
35826,18887
35827,18891
35828,18891
35829,18887
35830,18893
35831,18886
35832,18873
35833,18896
35834,18881
35835,18895
35836,18902
35837,18900
35838,18895
35839,18895
35840,18900
35841,18903
35842,18902
35843,18891
35844,18893
35845,18900
35846,18883
35847,18906
35848,18910
35849,18905
35850,18903
35851,18918
35852,18910
35853,18905
35854,18872
35855,18910
35856,18890
35857,18913
35858,18916
35859,18918
35860,18925
35861,18918
35862,18916
35863,18922
35864,18925
35865,18926
35866,18911
35867,18925
35868,18911
35869,18912
35870,18916
35871,18930
35872,18923
35873,18923
35874,18945
35875,18945
35876,18948
35877,18941
35878,18928
35879,18948
35880,18945
35881,18940
35882,18942
35883,18938
35884,18950
35885,18942
35886,18950
35887,18931
35888,18945
35889,18922
35890,18930
35891,18906
35892,18928
35893,18938
35894,18910
35895,18946
35896,18913
35897,18932
35898,18952
35899,18951
35900,18943
35901,18943
35902,18947
35903,18951
35904,18953
35905,18950
35906,18951
35907,18936
35908,18905
35909,18953
35910,18953
35911,18951
35912,18953
35913,18953
35914,18932
35915,18958
35916,18968
35917,18973
35918,18955
35919,18957
35920,18960
35921,18968
35922,18963
35923,18968
35924,18962
35925,18968
35926,18945
35927,18962
35928,18973
35929,18968
35930,18960
35931,18952
35932,18943
35933,18958
35934,18943
35935,18942
35936,18972
35937,18973
35938,18973
35939,18975
35940,18972
35941,18973
35942,18973
35943,18975
35944,18972
35945,18973
35946,18975
35947,18973
35948,18975
35949,18973
35950,18972
35951,18973
35952,18973
35953,18975
35954,18972
35955,18973
35956,18973
35957,18975
35958,18972
35959,18973
35960,18973
35961,18975
35962,18973
35963,18972
35964,18952
35965,18973
35966,18975
35967,18973
35968,18980
35969,18986
35970,18948
35971,18982
35972,18981
35973,18998
35974,18997
35975,18990
35976,18998
35977,18973
35978,18997
35979,18957
35980,18978
35981,18980
35982,18976
35983,18978
35984,18979
35985,18990
35986,18990
35987,18971
35988,18972
35989,18990
35990,18990
35991,18971
35992,18986
35993,18998
35994,19003
35995,18975
35996,18999
35997,18975
35998,19001
35999,18977
36000,18973
36001,19001
36002,18977
36003,19001
36004,18975
36005,19003
36006,18999
36007,18991
36008,18999
36009,19003
36010,18996
36011,18998
36012,19003
36013,18999
36014,18975
36015,19003
36016,18998
36017,18999
36018,18995
36019,18973
36020,18982
36021,18970
36022,18968
36023,18982
36024,18990
36025,18993
36026,19001
36027,18996
36028,18996
36029,18988
36030,18996
36031,18983
36032,18997
36033,18953
36034,18993
36035,18981
36036,18972
36037,18993
36038,18968
36039,18981
36040,18993
36041,18983
36042,18988
36043,18997
36044,18983
36045,18995
36046,19011
36047,19003
36048,18963
36049,19011
36050,18993
36051,18982
36052,18982
36053,18963
36054,18982
36055,18951
36056,18982
36057,18982
36058,18982
36059,19010
36060,19000
36061,19009
36062,19000
36063,18972
36064,19009
36065,19015
36066,19004
36067,19003
36068,19005
36069,18992
36070,19000
36071,19005
36072,19005
36073,19005
36074,19001
36075,19005
36076,19013
36077,19011
36078,19014
36079,19003
36080,19014
36081,19011
36082,19013
36083,19001
36084,19005
36085,19005
36086,19026
36087,19043
36088,19028
36089,19001
36090,19028
36091,19030
36092,19025
36093,19048
36094,19018
36095,19017
36096,19048
36097,19048
36098,19038
36099,19025
36100,19017
36101,19048
36102,19035
36103,19042
36104,19037
36105,19042
36106,19032
36107,19032
36108,19020
36109,19058
36110,19042
36111,19046
36112,19063
36113,19048
36114,19013
36115,19056
36116,19045
36117,19063
36118,19056
36119,19056
36120,19063
36121,19037
36122,19037
36123,19042
36124,19016
36125,19037
36126,19033
36127,19042
36128,19013
36129,19037
36130,19042
36131,19037
36132,19042
36133,19037
36134,19016
36135,19037
36136,19042
36137,19037
36138,19042
36139,19013
36140,19037
36141,19042
36142,19037
36143,19035
36144,19048
36145,19048
36146,19025
36147,19025
36148,19048
36149,19038
36150,19048
36151,19025
36152,19012
36153,18998
36154,19033
36155,19037
36156,19045
36157,19031
36158,19037
36159,19031
36160,19037
36161,19000
36162,19028
36163,19058
36164,19028
36165,19052
36166,19050
36167,19045
36168,19053
36169,19041
36170,19053
36171,19055
36172,19061
36173,19056
36174,19048
36175,19046
36176,19065
36177,19075
36178,19068
36179,19063
36180,19078
36181,19045
36182,19078
36183,19068
36184,19063
36185,19065
36186,19068
36187,19063
36188,19065
36189,19038
36190,19063
36191,19065
36192,19056
36193,19068
36194,19063
36195,19077
36196,19068
36197,19063
36198,19086
36199,19081
36200,19082
36201,19073
36202,19068
36203,19081
36204,19073
36205,19087
36206,19068
36207,19081
36208,19073
36209,19082
36210,19081
36211,19069
36212,19088
36213,19073
36214,19078
36215,19098
36216,19097
36217,19098
36218,19091
36219,19101
36220,19116
36221,19087
36222,19103
36223,19080
36224,19106
36225,19116
36226,19118
36227,19107
36228,19118
36229,19116
36230,19118
36231,19066
36232,19116
36233,19118
36234,19087
36235,19118
36236,19116
36237,19107
36238,19118
36239,19112
36240,19126
36241,19125
36242,19139
36243,19138
36244,19142
36245,19133
36246,19146
36247,19132
36248,19142
36249,19118
36250,19133
36251,19146
36252,19142
36253,19133
36254,19146
36255,19142
36256,19138
36257,19150
36258,19158
36259,19148
36260,19163
36261,19165
36262,19165
36263,19155
36264,19155
36265,19145
36266,19155
36267,19158
36268,19163
36269,19158
36270,19156
36271,19166
36272,19150
36273,19156
36274,19137
36275,19150
36276,19137
36277,19156
36278,19150
36279,19137
36280,19163
36281,19173
36282,19176
36283,19173
36284,19147
36285,19183
36286,19173
36287,19147
36288,19173
36289,19147
36290,19183
36291,19150
36292,19176
36293,19125
36294,19161
36295,19176
36296,19138
36297,19171
36298,19151
36299,19166
36300,19162
36301,19196
36302,19190
36303,19162
36304,19158
36305,19173
36306,19205
36307,19183
36308,19186
36309,19185
36310,19186
36311,19193
36312,19200
36313,19202
36314,19178
36315,19200
36316,19180
36317,19196
36318,19141
36319,19188
36320,19196
36321,19193
36322,19181
36323,19190
36324,19183
36325,19181
36326,19168
36327,19190
36328,19142
36329,19181
36330,19181
36331,19180
36332,19192
36333,19181
36334,19193
36335,19162
36336,19198
36337,19193
36338,19183
36339,19192
36340,19198
36341,19142
36342,19183
36343,19192
36344,19183
36345,19193
36346,19189
36347,19192
36348,19187
36349,19192
36350,19192
36351,19192
36352,19180
36353,19195
36354,19178
36355,19200
36356,19207
36357,19190
36358,19200
36359,19207
36360,19201
36361,19171
36362,19200
36363,19208
36364,19207
36365,19201
36366,19200
36367,19207
36368,19200
36369,19201
36370,19207
36371,19200
36372,19206
36373,19197
36374,19208
36375,19208
36376,19188
36377,19208
36378,19197
36379,19197
36380,19208
36381,19209
36382,19222
36383,19220
36384,19222
36385,19222
36386,19221
36387,19202
36388,19209
36389,19198
36390,19218
36391,19220
36392,19223
36393,19228
36394,19218
36395,19223
36396,19228
36397,19207
36398,19223
36399,19228
36400,19228
36401,19218
36402,19223
36403,19221
36404,19228
36405,19223
36406,19228
36407,19232
36408,19233
36409,19217
36410,19241
36411,19246
36412,19241
36413,19255
36414,19251
36415,19255
36416,19250
36417,19265
36418,19245
36419,19265
36420,19250
36421,19259
36422,19262
36423,19263
36424,19260
36425,19265
36426,19265
36427,19286
36428,19278
36429,19252
36430,19286
36431,19273
36432,19286
36433,19297
36434,19286
36435,19288
36436,19263
36437,19286
36438,19265
36439,19268
36440,19283
36441,19276
36442,19268
36443,19270
36444,19270
36445,19277
36446,19266
36447,19302
36448,19273
36449,19281
36450,19298
36451,19281
36452,19298
36453,19281
36454,19298
36455,19281
36456,19298
36457,19265
36458,19281
36459,19298
36460,19281
36461,19298
36462,19295
36463,19298
36464,19306
36465,19296
36466,19298
36467,19306
36468,19298
36469,19306
36470,19298
36471,19295
36472,19298
36473,19281
36474,19298
36475,19281
36476,19265
36477,19298
36478,19281
36479,19298
36480,19281
36481,19298
36482,19281
36483,19298
36484,19281
36485,19298
36486,19281
36487,19278
36488,19273
36489,19271
36490,19287
36491,19287
36492,19278
36493,19271
36494,19287
36495,19271
36496,19265
36497,19295
36498,19290
36499,19298
36500,19295
36501,19290
36502,19290
36503,19298
36504,19295
36505,19271
36506,19278
36507,19287
36508,19265
36509,19271
36510,19287
36511,19285
36512,19268
36513,19262
36514,19268
36515,19271
36516,19285
36517,19280
36518,19280
36519,19268
36520,19280
36521,19280
36522,19285
36523,19268
36524,19265
36525,19287
36526,19271
36527,19287
36528,19296
36529,19271
36530,19296
36531,19271
36532,19273
36533,19296
36534,19271
36535,19296
36536,19271
36537,19298
36538,19287
36539,19296
36540,19303
36541,19298
36542,19287
36543,19303
36544,19296
36545,19298
36546,19287
36547,19303
36548,19296
36549,19303
36550,19287
36551,19298
36552,19298
36553,19271
36554,19296
36555,19271
36556,19296
36557,19271
36558,19273
36559,19271
36560,19296
36561,19271
36562,19296
36563,19271
36564,19296
36565,19271
36566,19296
36567,19271
36568,19287
36569,19263
36570,19287
36571,19263
36572,19278
36573,19265
36574,19251
36575,19248
36576,19286
36577,19270
36578,19261
36579,19248
36580,19286
36581,19248
36582,19270
36583,19286
36584,19248
36585,19261
36586,19248
36587,19286
36588,19270
36589,19270
36590,19231
36591,19278
36592,19281
36593,19268
36594,19285
36595,19293
36596,19271
36597,19286
36598,19306
36599,19273
36600,19288
36601,19282
36602,19286
36603,19288
36604,19282
36605,19286
36606,19282
36607,19288
36608,19248
36609,19286
36610,19270
36611,19261
36612,19278
36613,19288
36614,19301
36615,19302
36616,19300
36617,19302
36618,19296
36619,19302
36620,19300
36621,19302
36622,19296
36623,19302
36624,19300
36625,19296
36626,19302
36627,19302
36628,19300
36629,19302
36630,19273
36631,19282
36632,19295
36633,19278
36634,19273
36635,19295
36636,19293
36637,19295
36638,19302
36639,19298
36640,19291
36641,19296
36642,19309
36643,19282
36644,19269
36645,19282
36646,19282
36647,19269
36648,19313
36649,19321
36650,19307
36651,19290
36652,19297
36653,19321
36654,19322
36655,19321
36656,19322
36657,19292
36658,19321
36659,19322
36660,19321
36661,19315
36662,19285
36663,19308
36664,19268
36665,19313
36666,19332
36667,19312
36668,19316
36669,19332
36670,19312
36671,19332
36672,19317
36673,19317
36674,19316
36675,19307
36676,19290
36677,19310
36678,19316
36679,19317
36680,19307
36681,19305
36682,19306
36683,19303
36684,19288
36685,19291
36686,19306
36687,19312
36688,19312
36689,19317
36690,19310
36691,19321
36692,19307
36693,19308
36694,19321
36695,19285
36696,19292
36697,19323
36698,19317
36699,19292
36700,19310
36701,19303
36702,19271
36703,19308
36704,19317
36705,19312
36706,19310
36707,19321
36708,19308
36709,19321
36710,19298
36711,19307
36712,19321
36713,19308
36714,19321
36715,19310
36716,19312
36717,19317
36718,19308
36719,19271
36720,19303
36721,19310
36722,19292
36723,19317
36724,19323
36725,19327
36726,19323
36727,19330
36728,19326
36729,19338
36730,19338
36731,19335
36732,19328
36733,19335
36734,19338
36735,19335
36736,19340
36737,19313
36738,19327
36739,19332
36740,19333
36741,19331
36742,19333
36743,19316
36744,19343
36745,19348
36746,19338
36747,19348
36748,19345
36749,19343
36750,19333
36751,19317
36752,19316
36753,19331
36754,19333
36755,19316
36756,19331
36757,19333
36758,19316
36759,19317
36760,19332
36761,19317
36762,19333
36763,19330
36764,19333
36765,19333
36766,19317
36767,19333
36768,19317
36769,19333
36770,19333
36771,19338
36772,19337
36773,19331
36774,19337
36775,19352
36776,19351
36777,19352
36778,19333
36779,19337
36780,19350
36781,19323
36782,19321
36783,19338
36784,19352
36785,19340
36786,19350
36787,19355
36788,19348
36789,19367
36790,19355
36791,19341
36792,19367
36793,19345
36794,19352
36795,19362
36796,19367
36797,19348
36798,19358
36799,19363
36800,19358
36801,19357
36802,19357
36803,19353
36804,19357
36805,19373
36806,19371
36807,19383
36808,19378
36809,19369
36810,19373
36811,19381
36812,19378
36813,19388
36814,19341
36815,19381
36816,19375
36817,19329
36818,19365
36819,19373
36820,19366
36821,19341
36822,19366
36823,19365
36824,19373
36825,19366
36826,19385
36827,19361
36828,19385
36829,19373
36830,19376
36831,19385
36832,19376
36833,19377
36834,19373
36835,19380
36836,19382
36837,19373
36838,19380
36839,19373
36840,19382
36841,19381
36842,19373
36843,19380
36844,19381
36845,19382
36846,19373
36847,19380
36848,19382
36849,19386
36850,19391
36851,19386
36852,19388
36853,19410
36854,19398
36855,19410
36856,19388
36857,19410
36858,19410
36859,19410
36860,19366
36861,19388
36862,19410
36863,19398
36864,19410
36865,19401
36866,19388
36867,19382
36868,19384
36869,19385
36870,19388
36871,19382
36872,19400
36873,19395
36874,19410
36875,19398
36876,19386
36877,19388
36878,19391
36879,19393
36880,19381
36881,19405
36882,19411
36883,19411
36884,19402
36885,19411
36886,19411
36887,19412
36888,19402
36889,19419
36890,19400
36891,19380
36892,19403
36893,19380
36894,19413
36895,19416
36896,19393
36897,19416
36898,19413
36899,19413
36900,19417
36901,19413
36902,19393
36903,19413
36904,19391
36905,19378
36906,19393
36907,19408
36908,19418
36909,19373
36910,19406
36911,19418
36912,19413
36913,19418
36914,19406
36915,19372
36916,19417
36917,19410
36918,19411
36919,19417
36920,19418
36921,19411
36922,19417
36923,19417
36924,19411
36925,19410
36926,19417
36927,19411
36928,19417
36929,19403
36930,19394
36931,19408
36932,19418
36933,19426
36934,19418
36935,19428
36936,19413
36937,19428
36938,19410
36939,19418
36940,19428
36941,19426
36942,19433
36943,19438
36944,19428
36945,19427
36946,19446
36947,19423
36948,19452
36949,19411
36950,19439
36951,19414
36952,19442
36953,19439
36954,19414
36955,19445
36956,19447
36957,19442
36958,19414
36959,19438
36960,19447
36961,19414
36962,19428
36963,19421
36964,19443
36965,19416
36966,19408
36967,19448
36968,19448
36969,19408
36970,19438
36971,19448
36972,19443
36973,19458
36974,19448
36975,19430
36976,19448
36977,19458
36978,19448
36979,19431
36980,19458
36981,19450
36982,19450
36983,19458
36984,19444
36985,19465
36986,19428
36987,19465
36988,19456
36989,19428
36990,19458
36991,19463
36992,19462
36993,19475
36994,19463
36995,19463
36996,19468
36997,19463
36998,19475
36999,19463
37000,19462
37001,19455
37002,19478
37003,19469
37004,19480
37005,19478
37006,19496
37007,19482
37008,19496
37009,19482
37010,19496
37011,19482
37012,19476
37013,19488
37014,19483
37015,19488
37016,19483
37017,19488
37018,19482
37019,19488
37020,19483
37021,19488
37022,19483
37023,19488
37024,19487
37025,19498
37026,19497
37027,19484
37028,19490
37029,19480
37030,19501
37031,19498
37032,19501
37033,19501
37034,19488
37035,19493
37036,19489
37037,19473
37038,19462
37039,19491
37040,19487
37041,19488
37042,19491
37043,19500
37044,19491
37045,19488
37046,19462
37047,19487
37048,19495
37049,19460
37050,19481
37051,19490
37052,19482
37053,19483
37054,19471
37055,19473
37056,19491
37057,19503
37058,19452
37059,19458
37060,19475
37061,19495
37062,19496
37063,19493
37064,19506
37065,19503
37066,19467
37067,19516
37068,19503
37069,19481
37070,19516
37071,19503
37072,19508
37073,19516
37074,19467
37075,19506
37076,19503
37077,19493
37078,19495
37079,19496
37080,19495
37081,19496
37082,19475
37083,19491
37084,19496
37085,19492
37086,19500
37087,19491
37088,19500
37089,19483
37090,19490
37091,19481
37092,19478
37093,19465
37094,19490
37095,19502
37096,19452
37097,19452
37098,19478
37099,19503
37100,19452
37101,19510
37102,19513
37103,19511
37104,19510
37105,19503
37106,19508
37107,19497
37108,19496
37109,19514
37110,19526
37111,19521
37112,19492
37113,19526
37114,19526
37115,19507
37116,19521
37117,19526
37118,19504
37119,19511
37120,19522
37121,19511
37122,19513
37123,19531
37124,19522
37125,19517
37126,19512
37127,19515
37128,19510
37129,19510
37130,19512
37131,19502
37132,19508
37133,19518
37134,19538
37135,19518
37136,19535
37137,19508
37138,19526
37139,19531
37140,19523
37141,19535
37142,19536
37143,19522
37144,19533
37145,19522
37146,19518
37147,19533
37148,19536
37149,19533
37150,19522
37151,19536
37152,19542
37153,19552
37154,19546
37155,19566
37156,19563
37157,19563
37158,19547
37159,19564
37160,19563
37161,19555
37162,19561
37163,19552
37164,19568
37165,19564
37166,19568
37167,19552
37168,19556
37169,19567
37170,19568
37171,19567
37172,19577
37173,19567
37174,19581
37175,19587
37176,19573
37177,19587
37178,19591
37179,19567
37180,19567
37181,19578
37182,19567
37183,19590
37184,19601
37185,19597
37186,19596
37187,19593
37188,19604
37189,19596
37190,19592
37191,19593
37192,19596
37193,19604
37194,19593
37195,19596
37196,19592
37197,19615
37198,19583
37199,19623
37200,19592
37201,19591
37202,19614
37203,19590
37204,19616
37205,19613
37206,19613
37207,19618
37208,19613
37209,19618
37210,19608
37211,19613
37212,19613
37213,19618
37214,19602
37215,19606
37216,19626
37217,19621
37218,19603
37219,19590
37220,19583
37221,19603
37222,19617
37223,19618
37224,19613
37225,19598
37226,19607
37227,19564
37228,19607
37229,19618
37230,19607
37231,19629
37232,19636
37233,19626
37234,19615
37235,19612
37236,19607
37237,19612
37238,19626
37239,19618
37240,19621
37241,19625
37242,19646
37243,19633
37244,19628
37245,19623
37246,19646
37247,19625
37248,19636
37249,19636
37250,19647
37251,19636
37252,19643
37253,19630
37254,19628
37255,19625
37256,19648
37257,19645
37258,19631
37259,19636
37260,19648
37261,19653
37262,19646
37263,19627
37264,19646
37265,19637
37266,19646
37267,19648
37268,19635
37269,19653
37270,19627
37271,19635
37272,19653
37273,19638
37274,19630
37275,19653
37276,19643
37277,19635
37278,19627
37279,19653
37280,19640
37281,19663
37282,19667
37283,19663
37284,19671
37285,19662
37286,19655
37287,19633
37288,19682
37289,19671
37290,19670
37291,19682
37292,19655
37293,19682
37294,19670
37295,19676
37296,19641
37297,19671
37298,19671
37299,19663
37300,19661
37301,19671
37302,19671
37303,19641
37304,19667
37305,19671
37306,19671
37307,19673
37308,19663
37309,19682
37310,19655
37311,19670
37312,19682
37313,19671
37314,19676
37315,19673
37316,19655
37317,19656
37318,19676
37319,19633
37320,19673
37321,19676
37322,19656
37323,19658
37324,19655
37325,19669
37326,19646
37327,19638
37328,19665
37329,19676
37330,19646
37331,19640
37332,19629
37333,19687
37334,19680
37335,19677
37336,19678
37337,19692
37338,19688
37339,19677
37340,19692
37341,19678
37342,19692
37343,19675
37344,19690
37345,19686
37346,19692
37347,19698
37348,19693
37349,19703
37350,19703
37351,19702
37352,19698
37353,19703
37354,19701
37355,19703
37356,19711
37357,19683
37358,19711
37359,19718
37360,19706
37361,19709
37362,19723
37363,19719
37364,19718
37365,19719
37366,19703
37367,19702
37368,19719
37369,19718
37370,19719
37371,19718
37372,19719
37373,19702
37374,19703
37375,19719
37376,19733
37377,19738
37378,19733
37379,19738
37380,19733
37381,19738
37382,19748
37383,19743
37384,19743
37385,19738
37386,19741
37387,19743
37388,19738
37389,19736
37390,19738
37391,19743
37392,19743
37393,19738
37394,19743
37395,19751
37396,19742
37397,19751
37398,19752
37399,19748
37400,19745
37401,19741
37402,19723
37403,19745
37404,19748
37405,19759
37406,19743
37407,19748
37408,19753
37409,19759
37410,19753
37411,19708
37412,19743
37413,19753
37414,19761
37415,19763
37416,19761
37417,19756
37418,19761
37419,19747
37420,19761
37421,19756
37422,19761
37423,19763
37424,19761
37425,19756
37426,19761
37427,19730
37428,19760
37429,19727
37430,19753
37431,19710
37432,19766
37433,19765
37434,19716
37435,19767
37436,19737
37437,19748
37438,19757
37439,19737
37440,19737
37441,19757
37442,19737
37443,19758
37444,19782
37445,19768
37446,19781
37447,19783
37448,19781
37449,19783
37450,19773
37451,19751
37452,19774
37453,19743
37454,19762
37455,19774
37456,19762
37457,19743
37458,19751
37459,19762
37460,19774
37461,19763
37462,19783
37463,19777
37464,19786
37465,19783
37466,19773
37467,19776
37468,19790
37469,19781
37470,19793
37471,19792
37472,19781
37473,19793
37474,19793
37475,19781
37476,19792
37477,19792
37478,19777
37479,19768
37480,19792
37481,19802
37482,19758
37483,19802
37484,19776
37485,19779
37486,19801
37487,19801
37488,19806
37489,19782
37490,19801
37491,19801
37492,19806
37493,19816
37494,19797
37495,19817
37496,19804
37497,19801
37498,19804
37499,19814
37500,19804
37501,19828
37502,19806
37503,19823
37504,19806
37505,19798
37506,19806
37507,19823
37508,19803
37509,19806
37510,19798
37511,19823
37512,19806
37513,19818
37514,19801
37515,19804
37516,19835
37517,19826
37518,19833
37519,19826
37520,19828
37521,19826
37522,19833
37523,19807
37524,19830
37525,19821
37526,19818
37527,19837
37528,19807
37529,19837
37530,19818
37531,19837
37532,19842
37533,19846
37534,19846
37535,19841
37536,19837
37537,19818
37538,19837
37539,19848
37540,19836
37541,19848
37542,19832
37543,19841
37544,19846
37545,19857
37546,19858
37547,19858
37548,19857
37549,19858
37550,19840
37551,19857
37552,19833
37553,19846
37554,19838
37555,19856
37556,19841
37557,19856
37558,19856
37559,19856
37560,19832
37561,19856
37562,19856
37563,19852
37564,19856
37565,19856
37566,19856
37567,19856
37568,19846
37569,19856
37570,19856
37571,19841
37572,19848
37573,19843
37574,19853
37575,19843
37576,19853
37577,19842
37578,19853
37579,19818
37580,19843
37581,19835
37582,19847
37583,19838
37584,19831
37585,19852
37586,19852
37587,19838
37588,19852
37589,19838
37590,19848
37591,19858
37592,19857
37593,19832
37594,19858
37595,19856
37596,19853
37597,19828
37598,19856
37599,19865
37600,19867
37601,19860
37602,19878
37603,19887
37604,19892
37605,19875
37606,19897
37607,19868
37608,19876
37609,19887
37610,19888
37611,19893
37612,19867
37613,19882
37614,19885
37615,19893
37616,19880
37617,19867
37618,19893
37619,19885
37620,19867
37621,19880
37622,19893
37623,19895
37624,19881
37625,19886
37626,19890
37627,19878
37628,19908
37629,19897
37630,19908
37631,19898
37632,19908
37633,19897
37634,19886
37635,19908
37636,19898
37637,19890
37638,19886
37639,19881
37640,19890
37641,19891
37642,19892
37643,19873
37644,19893
37645,19867
37646,19873
37647,19863
37648,19890
37649,19881
37650,19862
37651,19887
37652,19870
37653,19888
37654,19887
37655,19892
37656,19890
37657,19881
37658,19890
37659,19882
37660,19858
37661,19885
37662,19853
37663,19885
37664,19858
37665,19881
37666,19885
37667,19868
37668,19878
37669,19899
37670,19873
37671,19890
37672,19873
37673,19899
37674,19873
37675,19890
37676,19899
37677,19873
37678,19873
37679,19899
37680,19890
37681,19871
37682,19842
37683,19832
37684,19842
37685,19842
37686,19875
37687,19842
37688,19881
37689,19873
37690,19843
37691,19886
37692,19889
37693,19883
37694,19886
37695,19876
37696,19858
37697,19878
37698,19893
37699,19893
37700,19888
37701,19878
37702,19888
37703,19893
37704,19878
37705,19888
37706,19892
37707,19887
37708,19868
37709,19887
37710,19887
37711,19888
37712,19903
37713,19887
37714,19900
37715,19887
37716,19875
37717,19909
37718,19892
37719,19884
37720,19909
37721,19886
37722,19900
37723,19887
37724,19903
37725,19887
37726,19887
37727,19896
37728,19908
37729,19915
37730,19891
37731,19908
37732,19868
37733,19891
37734,19908
37735,19915
37736,19908
37737,19891
37738,19908
37739,19901
37740,19891
37741,19908
37742,19915
37743,19891
37744,19908
37745,19896
37746,19887
37747,19900
37748,19903
37749,19887
37750,19913
37751,19910
37752,19895
37753,19907
37754,19918
37755,19896
37756,19887
37757,19893
37758,19898
37759,19904
37760,19903
37761,19887
37762,19893
37763,19907
37764,19870
37765,19875
37766,19907
37767,19893
37768,19910
37769,19915
37770,19901
37771,19901
37772,19908
37773,19907
37774,19903
37775,19907
37776,19903
37777,19907
37778,19911
37779,19921
37780,19924
37781,19928
37782,19924
37783,19902
37784,19907
37785,19913
37786,19918
37787,19913
37788,19918
37789,19913
37790,19907
37791,19922
37792,19918
37793,19913
37794,19907
37795,19922
37796,19918
37797,19913
37798,19907
37799,19921
37800,19930
37801,19923
37802,19923
37803,19920
37804,19906
37805,19930
37806,19928
37807,19923
37808,19923
37809,19928
37810,19931
37811,19928
37812,19932
37813,19939
37814,19933
37815,19936
37816,19936
37817,19952
37818,19950
37819,19955
37820,19952
37821,19955
37822,19945
37823,19958
37824,19937
37825,19953
37826,19952
37827,19933
37828,19933
37829,19952
37830,19933
37831,19938
37832,19952
37833,19951
37834,19933
37835,19933
37836,19952
37837,19933
37838,19952
37839,19962
37840,19973
37841,19970
37842,19955
37843,19981
37844,19962
37845,19977
37846,19966
37847,19977
37848,19965
37849,19966
37850,19977
37851,19976
37852,19993
37853,19979
37854,19995
37855,19993
37856,19983
37857,19996
37858,19973
37859,19996
37860,19977
37861,19996
37862,19973
37863,19979
37864,19996
37865,19976
37866,19994
37867,19995
37868,19988
37869,20011
37870,20000
37871,19983
37872,20000
37873,20011
37874,19993
37875,20000
37876,19993
37877,20012
37878,20008
37879,20011
37880,19993
37881,19988
37882,20007
37883,20008
37884,19993
37885,20011
37886,20000
37887,19983
37888,19993
37889,20000
37890,20013
37891,20026
37892,20016
37893,20008
37894,20016
37895,20026
37896,20033
37897,20025
37898,20022
37899,20016
37900,20026
37901,20016
37902,20025
37903,20032
37904,20016
37905,20022
37906,20025
37907,20016
37908,19961
37909,20013
37910,20025
37911,20008
37912,20006
37913,20023
37914,20006
37915,20027
37916,20006
37917,20006
37918,20016
37919,20023
37920,20027
37921,20006
37922,20027
37923,20027
37924,20008
37925,20016
37926,20013
37927,20027
37928,19990
37929,20016
37930,20027
37931,20008
37932,20027
37933,20012
37934,20008
37935,20016
37936,20027
37937,20012
37938,20027
37939,20008
37940,20016
37941,20027
37942,20024
37943,20032
37944,20031
37945,20030
37946,20032
37947,20016
37948,20013
37949,20015
37950,20023
37951,20016
37952,20001
37953,20015
37954,20016
37955,20038
37956,20047
37957,20040
37958,20016
37959,20038
37960,20052
37961,20018
37962,20052
37963,20048
37964,20042
37965,20056
37966,20066
37967,20067
37968,20077
37969,20068
37970,20037
37971,20058
37972,20069
37973,20047
37974,20052
37975,20058
37976,20056
37977,20058
37978,20052
37979,20047
37980,20069
37981,20066
37982,20083
37983,20073
37984,20083
37985,20077
37986,20091
37987,20088
37988,20083
37989,20083
