q	r	state	on	time
-146	-80	G	0	
-146	-79	0	1	227
-146	-78	G	0	
-146	-74	G	0	
-146	-73	0	1	219
-146	-72	G	0	
-146	-71	0	1	219
-146	-70	G	0	
-146	-69	G	0	
-146	-68	0	1	214
-146	-67	G	0	
-146	-66	0	1	214
-146	-65	G	0	
-146	-64	G	0	
-146	-63	1	1	220
-146	-62	G	0	
-146	-61	G	0	
-146	-60	0	1	206
-146	-59	G	0	
-146	-58	0	1	206
-146	-57	G	0	
-146	-53	G	0	
-146	-52	0	1	198
-146	-51	G	0	
-146	-50	0	1	198
-146	-49	G	0	
-146	-48	G	0	
-146	-47	0	1	193
-146	-46	G	0	
-146	-45	0	1	193
-146	-44	G	0	
-146	-43	G	0	
-146	-42	1	1	199
-146	-41	G	0	
-146	-40	G	0	
-146	-39	0	1	185
-146	-38	G	0	
-146	-37	0	1	185
-146	-36	G	0	
-146	-35	G	0	
-146	-34	0	1	180
-146	-33	G	0	
-146	-32	0	1	180
-146	-31	G	0	
-146	-30	G	0	
-146	-29	1	1	186
-146	-28	G	0	
-146	-27	G	0	
-146	-26	0	1	172
-146	-25	G	0	
-146	-24	0	1	172
-146	-23	G	0	
-146	-22	G	0	
-146	-21	1	1	202
-146	-20	G	0	
-146	-19	G	0	
-146	-18	0	1	164
-146	-17	G	0	
-146	-16	0	1	164
-146	-15	G	0	
-146	-14	G	0	
-146	-13	0	1	159
-146	-12	G	0	
-146	-11	0	1	159
-146	-10	G	0	
-146	-9	G	0	
-146	-8	1	1	165
-146	-7	G	0	
-146	-6	G	0	
-146	-5	0	1	151
-146	-4	G	0	
-146	-3	0	1	151
-146	-2	G	0	
-146	-1	G	0	
-146	0	0	1	146
-146	1	G	0	
-146	7	G	0	
-146	8	0	1	146
-146	9	G	0	
-146	10	0	1	146
-146	11	G	0	
-146	15	G	0	
-146	16	0	1	151
-146	17	G	0	
-146	18	0	1	151
-146	19	G	0	
-146	20	G	0	
-146	21	0	1	146
-146	22	G	0	
-146	23	0	1	146
-146	24	G	0	
-146	25	G	0	
-146	26	1	1	152
-146	27	G	0	
-146	28	G	0	
-146	29	0	1	172
-146	30	G	0	
-146	31	0	1	172
-146	32	G	0	
-146	36	G	0	
-146	37	0	1	164
-146	38	G	0	
-146	39	0	1	164
-146	40	G	0	
-146	41	G	0	
-146	42	0	1	159
-146	43	G	0	
-146	44	0	1	159
-146	45	G	0	
-146	46	G	0	
-146	47	1	1	165
-146	48	G	0	
-146	49	G	0	
-146	50	0	1	151
-146	51	G	0	
-146	52	0	1	151
-146	53	G	0	
-146	54	G	0	
-146	55	0	1	146
-146	56	G	0	
-146	57	0	1	146
-146	58	G	0	
-146	59	G	0	
-146	60	1	1	152
-146	61	G	0	
-146	62	G	0	
-146	63	0	1	227
-146	64	G	0	
-146	65	0	1	227
-146	66	G	0	
-146	67	G	0	
-146	68	1	1	168
-146	69	G	0	
-146	70	G	0	
-146	71	0	1	219
-146	72	G	0	
-146	73	0	1	219
-146	74	G	0	
-146	75	G	0	
-146	76	0	1	214
-146	77	G	0	
-146	78	0	1	214
-146	79	G	0	
-146	80	G	0	
-146	81	1	1	220
-146	82	G	0	
-146	83	G	0	
-146	84	0	1	206
-146	85	G	0	
-146	86	0	1	206
-146	87	G	0	
-146	91	G	0	
-146	92	0	1	198
-146	93	G	0	
-146	94	0	1	198
-146	95	G	0	
-146	96	G	0	
-146	97	0	1	193
-146	98	G	0	
-146	99	0	1	193
-146	100	G	0	
-146	101	G	0	
-146	102	1	1	199
-146	103	G	0	
-146	104	G	0	
-146	105	0	1	185
-146	106	G	0	
-146	107	0	1	185
-146	108	G	0	
-146	109	G	0	
-146	110	0	1	180
-146	111	G	0	
-146	112	0	1	180
-146	113	G	0	
-146	114	G	0	
-146	115	1	1	186
-146	116	G	0	
-146	117	G	0	
-146	118	0	1	172
-146	119	G	0	
-146	120	0	1	172
-146	121	G	0	
-146	122	G	0	
-146	123	1	1	202
-146	124	G	0	
-146	125	G	0	
-146	126	0	1	164
-146	127	G	0	
-146	128	0	1	164
-146	129	G	0	
-146	130	G	0	
-146	131	0	1	159
-146	132	G	0	
-146	133	0	1	159
-146	134	G	0	
-146	135	G	0	
-146	136	1	1	165
-146	137	G	0	
-146	138	G	0	
-146	139	0	1	151
-146	140	G	0	
-146	141	0	1	151
-146	142	G	0	
-146	143	G	0	
-146	144	0	1	146
-146	145	G	0	
-146	146	0	1	146
-146	147	G	0	
-146	148	G	0	
-146	149	1	1	152
-146	150	G	0	
-146	156	G	0	
-146	157	1	1	168
-146	158	G	0	
-146	177	G	0	
-146	178	1	1	210
-146	179	G	0	
-145	-86	G	0	
-145	-85	G	0	
-145	-83	G	0	
-145	-82	G	0	
-145	-81	B	1	226
-145	-80	B	1	226
-145	-79	G	0	
-145	-78	G	0	
-145	-77	G	0	
-145	-75	G	0	
-145	-74	G	0	
-145	-73	B	1	218
-145	-72	B	1	218
-145	-71	G	0	
-145	-70	G	0	
-145	-69	G	0	
-145	-68	B	1	213
-145	-67	B	1	213
-145	-66	G	0	
-145	-65	G	0	
-145	-64	G	0	
-145	-63	C	0	
-145	-62	G	0	
-145	-61	G	0	
-145	-60	B	1	205
-145	-59	B	1	205
-145	-58	G	0	
-145	-57	G	0	
-145	-56	G	0	
-145	-54	G	0	
-145	-53	G	0	
-145	-52	B	1	197
-145	-51	B	1	197
-145	-50	G	0	
-145	-49	G	0	
-145	-48	G	0	
-145	-47	B	1	192
-145	-46	B	1	192
-145	-45	G	0	
-145	-44	G	0	
-145	-43	G	0	
-145	-42	C	0	
-145	-41	G	0	
-145	-40	G	0	
-145	-39	B	1	184
-145	-38	B	1	184
-145	-37	G	0	
-145	-36	G	0	
-145	-35	G	0	
-145	-34	B	1	179
-145	-33	B	1	179
-145	-32	G	0	
-145	-31	G	0	
-145	-30	G	0	
-145	-29	C	0	
-145	-28	G	0	
-145	-27	G	0	
-145	-26	B	1	171
-145	-25	B	1	171
-145	-24	G	0	
-145	-23	G	0	
-145	-22	G	0	
-145	-21	C	0	
-145	-20	G	0	
-145	-19	G	0	
-145	-18	B	1	163
-145	-17	B	1	163
-145	-16	G	0	
-145	-15	G	0	
-145	-14	G	0	
-145	-13	B	1	158
-145	-12	B	1	158
-145	-11	G	0	
-145	-10	G	0	
-145	-9	G	0	
-145	-8	C	0	
-145	-7	G	0	
-145	-6	G	0	
-145	-5	B	1	150
-145	-4	B	1	150
-145	-3	G	0	
-145	-2	G	0	
-145	-1	G	0	
-145	0	B	1	145
-145	3	G	0	
-145	4	C	0	
-145	6	G	0	
-145	7	G	0	
-145	8	B	1	145
-145	9	B	1	145
-145	10	G	0	
-145	11	G	0	
-145	12	G	0	
-145	14	G	0	
-145	15	G	0	
-145	16	B	1	150
-145	17	B	1	150
-145	18	G	0	
-145	19	G	0	
-145	20	G	0	
-145	21	B	1	145
-145	22	B	1	145
-145	23	G	0	
-145	24	G	0	
-145	25	G	0	
-145	26	C	0	
-145	27	G	0	
-145	28	G	0	
-145	29	B	1	171
-145	30	B	1	171
-145	31	G	0	
-145	32	G	0	
-145	33	G	0	
-145	35	G	0	
-145	36	G	0	
-145	37	B	1	163
-145	38	B	1	163
-145	39	G	0	
-145	40	G	0	
-145	41	G	0	
-145	42	B	1	158
-145	43	B	1	158
-145	44	G	0	
-145	45	G	0	
-145	46	G	0	
-145	47	C	0	
-145	48	G	0	
-145	49	G	0	
-145	50	B	1	150
-145	51	B	1	150
-145	52	G	0	
-145	53	G	0	
-145	54	G	0	
-145	55	B	1	145
-145	56	B	1	145
-145	57	G	0	
-145	58	G	0	
-145	59	G	0	
-145	60	C	0	
-145	61	G	0	
-145	62	G	0	
-145	63	B	1	226
-145	64	B	1	226
-145	65	G	0	
-145	66	G	0	
-145	67	G	0	
-145	68	C	0	
-145	69	G	0	
-145	70	G	0	
-145	71	B	1	218
-145	72	B	1	218
-145	73	G	0	
-145	74	G	0	
-145	75	G	0	
-145	76	B	1	213
-145	77	B	1	213
-145	78	G	0	
-145	79	G	0	
-145	80	G	0	
-145	81	C	0	
-145	82	G	0	
-145	83	G	0	
-145	84	B	1	205
-145	85	B	1	205
-145	86	G	0	
-145	87	G	0	
-145	88	G	0	
-145	90	G	0	
-145	91	G	0	
-145	92	B	1	197
-145	93	B	1	197
-145	94	G	0	
-145	95	G	0	
-145	96	G	0	
-145	97	B	1	192
-145	98	B	1	192
-145	99	G	0	
-145	100	G	0	
-145	101	G	0	
-145	102	C	0	
-145	103	G	0	
-145	104	G	0	
-145	105	B	1	184
-145	106	B	1	184
-145	107	G	0	
-145	108	G	0	
-145	109	G	0	
-145	110	B	1	179
-145	111	B	1	179
-145	112	G	0	
-145	113	G	0	
-145	114	G	0	
-145	115	C	0	
-145	116	G	0	
-145	117	G	0	
-145	118	B	1	171
-145	119	B	1	171
-145	120	G	0	
-145	121	G	0	
-145	122	G	0	
-145	123	C	0	
-145	124	G	0	
-145	125	G	0	
-145	126	B	1	163
-145	127	B	1	163
-145	128	G	0	
-145	129	G	0	
-145	130	G	0	
-145	131	B	1	158
-145	132	B	1	158
-145	133	G	0	
-145	134	G	0	
-145	135	G	0	
-145	136	C	0	
-145	137	G	0	
-145	138	G	0	
-145	139	B	1	150
-145	140	B	1	150
-145	141	G	0	
-145	142	G	0	
-145	143	G	0	
-145	144	B	1	145
-145	145	B	1	145
-145	146	G	0	
-145	149	C	0	
-145	157	C	0	
-145	178	C	0	
-144	-88	C	0	
-144	-87	1	1	231
-144	-86	0	1	230
-144	-85	B	1	229
-144	-84	1	1	228
-144	-83	0	1	227
-144	-82	1	1	226
-144	-81	0	1	225
-144	-80	B	1	224
-144	-79	1	1	223
-144	-78	0	1	222
-144	-77	B	1	221
-144	-76	1	1	220
-144	-75	0	1	219
-144	-74	1	1	218
-144	-73	0	1	217
-144	-72	B	1	216
-144	-71	1	1	215
-144	-70	0	1	214
-144	-69	1	1	213
-144	-68	0	1	212
-144	-67	B	1	211
-144	-66	1	1	210
-144	-65	0	1	209
-144	-64	B	1	208
-144	-63	1	1	207
-144	-62	0	1	206
-144	-61	1	1	205
-144	-60	0	1	204
-144	-59	B	1	203
-144	-58	1	1	202
-144	-57	0	1	201
-144	-56	B	1	200
-144	-55	1	1	199
-144	-54	0	1	198
-144	-53	1	1	197
-144	-52	0	1	196
-144	-51	B	1	195
-144	-50	1	1	194
-144	-49	0	1	193
-144	-48	1	1	192
-144	-47	0	1	191
-144	-46	B	1	190
-144	-45	1	1	189
-144	-44	0	1	188
-144	-43	B	1	187
-144	-42	1	1	186
-144	-41	0	1	185
-144	-40	1	1	184
-144	-39	0	1	183
-144	-38	B	1	182
-144	-37	1	1	181
-144	-36	0	1	180
-144	-35	1	1	179
-144	-34	0	1	178
-144	-33	B	1	177
-144	-32	1	1	176
-144	-31	0	1	175
-144	-30	B	1	174
-144	-29	1	1	173
-144	-28	0	1	172
-144	-27	1	1	171
-144	-26	0	1	170
-144	-25	B	1	169
-144	-24	1	1	168
-144	-23	0	1	167
-144	-22	B	1	166
-144	-21	1	1	165
-144	-20	0	1	164
-144	-19	1	1	163
-144	-18	0	1	162
-144	-17	B	1	161
-144	-16	1	1	160
-144	-15	0	1	159
-144	-14	1	1	158
-144	-13	0	1	157
-144	-12	B	1	156
-144	-11	1	1	155
-144	-10	0	1	154
-144	-9	B	1	153
-144	-8	1	1	152
-144	-7	0	1	151
-144	-6	1	1	150
-144	-5	0	1	149
-144	-4	B	1	148
-144	-3	1	1	147
-144	-2	0	1	146
-144	-1	B	1	145
-144	0	1	1	144
-144	1	G	0	
-144	2	G	0	
-144	3	1	1	144
-144	4	C	0	
-144	5	1	1	147
-144	6	0	1	146
-144	7	B	1	145
-144	8	1	1	144
-144	9	C	0	
-144	10	1	1	155
-144	11	0	1	154
-144	12	B	1	153
-144	13	1	1	152
-144	14	0	1	151
-144	15	1	1	150
-144	16	0	1	149
-144	17	B	1	148
-144	18	1	1	147
-144	19	0	1	146
-144	20	B	1	145
-144	21	1	1	144
-144	22	C	0	
-144	23	1	1	176
-144	24	0	1	175
-144	25	B	1	174
-144	26	1	1	173
-144	27	0	1	172
-144	28	1	1	171
-144	29	0	1	170
-144	30	B	1	169
-144	31	1	1	168
-144	32	0	1	167
-144	33	B	1	166
-144	34	1	1	165
-144	35	0	1	164
-144	36	1	1	163
-144	37	0	1	162
-144	38	B	1	161
-144	39	1	1	160
-144	40	0	1	159
-144	41	1	1	158
-144	42	0	1	157
-144	43	B	1	156
-144	44	1	1	155
-144	45	0	1	154
-144	46	B	1	153
-144	47	1	1	152
-144	48	0	1	151
-144	49	1	1	150
-144	50	0	1	149
-144	51	B	1	148
-144	52	1	1	147
-144	53	0	1	146
-144	54	B	1	145
-144	55	1	1	144
-144	56	C	0	
-144	57	1	1	231
-144	58	0	1	230
-144	59	B	1	229
-144	60	1	1	228
-144	61	0	1	227
-144	62	1	1	226
-144	63	0	1	225
-144	64	B	1	224
-144	65	1	1	223
-144	66	0	1	222
-144	67	B	1	221
-144	68	1	1	220
-144	69	0	1	219
-144	70	1	1	218
-144	71	0	1	217
-144	72	B	1	216
-144	73	1	1	215
-144	74	0	1	214
-144	75	1	1	213
-144	76	0	1	212
-144	77	B	1	211
-144	78	1	1	210
-144	79	0	1	209
-144	80	B	1	208
-144	81	1	1	207
-144	82	0	1	206
-144	83	1	1	205
-144	84	0	1	204
-144	85	B	1	203
-144	86	1	1	202
-144	87	0	1	201
-144	88	B	1	200
-144	89	1	1	199
-144	90	0	1	198
-144	91	1	1	197
-144	92	0	1	196
-144	93	B	1	195
-144	94	1	1	194
-144	95	0	1	193
-144	96	1	1	192
-144	97	0	1	191
-144	98	B	1	190
-144	99	1	1	189
-144	100	0	1	188
-144	101	B	1	187
-144	102	1	1	186
-144	103	0	1	185
-144	104	1	1	184
-144	105	0	1	183
-144	106	B	1	182
-144	107	1	1	181
-144	108	0	1	180
-144	109	1	1	179
-144	110	0	1	178
-144	111	B	1	177
-144	112	1	1	176
-144	113	0	1	175
-144	114	B	1	174
-144	115	1	1	173
-144	116	0	1	172
-144	117	1	1	171
-144	118	0	1	170
-144	119	B	1	169
-144	120	1	1	168
-144	121	0	1	167
-144	122	B	1	166
-144	123	1	1	165
-144	124	0	1	164
-144	125	1	1	163
-144	126	0	1	162
-144	127	B	1	161
-144	128	1	1	160
-144	129	0	1	159
-144	130	1	1	158
-144	131	0	1	157
-144	132	B	1	156
-144	133	1	1	155
-144	134	0	1	154
-144	135	B	1	153
-144	136	1	1	152
-144	137	0	1	151
-144	138	1	1	150
-144	139	0	1	149
-144	140	B	1	148
-144	141	1	1	147
-144	142	0	1	146
-144	143	B	1	145
-144	144	1	1	144
-143	-88	G	0	
-143	-87	G	0	
-143	-86	G	0	
-143	-85	B	1	229
-143	-84	B	1	229
-143	-83	G	0	
-143	-82	G	0	
-143	-81	C	0	
-143	-80	G	0	
-143	-79	G	0	
-143	-78	G	0	
-143	-77	B	1	221
-143	-76	B	1	221
-143	-75	G	0	
-143	-74	G	0	
-143	-73	G	0	
-143	-72	B	1	216
-143	-71	B	1	216
-143	-70	G	0	
-143	-69	G	0	
-143	-68	C	0	
-143	-67	G	0	
-143	-66	G	0	
-143	-65	G	0	
-143	-64	B	1	208
-143	-63	B	1	208
-143	-62	G	0	
-143	-61	G	0	
-143	-60	C	0	
-143	-59	G	0	
-143	-58	G	0	
-143	-57	G	0	
-143	-56	B	1	200
-143	-55	B	1	200
-143	-54	G	0	
-143	-53	G	0	
-143	-52	G	0	
-143	-51	B	1	195
-143	-50	B	1	195
-143	-49	G	0	
-143	-48	G	0	
-143	-47	C	0	
-143	-46	G	0	
-143	-45	G	0	
-143	-44	G	0	
-143	-43	B	1	187
-143	-42	B	1	187
-143	-41	G	0	
-143	-40	G	0	
-143	-39	G	0	
-143	-38	B	1	182
-143	-37	B	1	182
-143	-36	G	0	
-143	-35	G	0	
-143	-34	C	0	
-143	-33	G	0	
-143	-32	G	0	
-143	-31	G	0	
-143	-30	B	1	174
-143	-29	B	1	174
-143	-28	G	0	
-143	-27	G	0	
-143	-26	C	0	
-143	-25	G	0	
-143	-24	G	0	
-143	-23	G	0	
-143	-22	B	1	166
-143	-21	B	1	166
-143	-20	G	0	
-143	-19	G	0	
-143	-18	G	0	
-143	-17	B	1	161
-143	-16	B	1	161
-143	-15	G	0	
-143	-14	G	0	
-143	-13	C	0	
-143	-12	G	0	
-143	-11	G	0	
-143	-10	G	0	
-143	-9	B	1	153
-143	-8	B	1	153
-143	-7	G	0	
-143	-6	G	0	
-143	-5	C	0	
-143	-4	G	0	
-143	-3	G	0	
-143	-2	G	0	
-143	-1	B	1	145
-143	0	0	1	143
-143	1	G	0	
-143	2	0	1	143
-143	3	G	0	
-143	4	G	0	
-143	5	G	0	
-143	6	G	0	
-143	7	0	1	143
-143	8	G	0	
-143	9	G	0	
-143	10	G	0	
-143	11	G	0	
-143	12	B	1	153
-143	13	B	1	153
-143	14	G	0	
-143	15	G	0	
-143	16	C	0	
-143	17	G	0	
-143	18	G	0	
-143	19	G	0	
-143	20	0	1	143
-143	21	G	0	
-143	22	G	0	
-143	23	G	0	
-143	24	G	0	
-143	25	B	1	174
-143	26	B	1	174
-143	27	G	0	
-143	28	G	0	
-143	29	C	0	
-143	30	G	0	
-143	31	G	0	
-143	32	G	0	
-143	33	B	1	166
-143	34	B	1	166
-143	35	G	0	
-143	36	G	0	
-143	37	G	0	
-143	38	B	1	161
-143	39	B	1	161
-143	40	G	0	
-143	41	G	0	
-143	42	C	0	
-143	43	G	0	
-143	44	G	0	
-143	45	G	0	
-143	46	B	1	153
-143	47	B	1	153
-143	48	G	0	
-143	49	G	0	
-143	50	C	0	
-143	51	G	0	
-143	52	G	0	
-143	53	G	0	
-143	54	0	1	143
-143	55	G	0	
-143	56	G	0	
-143	57	G	0	
-143	58	G	0	
-143	59	B	1	229
-143	60	B	1	229
-143	61	G	0	
-143	62	G	0	
-143	63	C	0	
-143	64	G	0	
-143	65	G	0	
-143	66	G	0	
-143	67	B	1	221
-143	68	B	1	221
-143	69	G	0	
-143	70	G	0	
-143	71	G	0	
-143	72	B	1	216
-143	73	B	1	216
-143	74	G	0	
-143	75	G	0	
-143	76	C	0	
-143	77	G	0	
-143	78	G	0	
-143	79	G	0	
-143	80	B	1	208
-143	81	B	1	208
-143	82	G	0	
-143	83	G	0	
-143	84	C	0	
-143	85	G	0	
-143	86	G	0	
-143	87	G	0	
-143	88	B	1	200
-143	89	B	1	200
-143	90	G	0	
-143	91	G	0	
-143	92	G	0	
-143	93	B	1	195
-143	94	B	1	195
-143	95	G	0	
-143	96	G	0	
-143	97	C	0	
-143	98	G	0	
-143	99	G	0	
-143	100	G	0	
-143	101	B	1	187
-143	102	B	1	187
-143	103	G	0	
-143	104	G	0	
-143	105	G	0	
-143	106	B	1	182
-143	107	B	1	182
-143	108	G	0	
-143	109	G	0	
-143	110	C	0	
-143	111	G	0	
-143	112	G	0	
-143	113	G	0	
-143	114	B	1	174
-143	115	B	1	174
-143	116	G	0	
-143	117	G	0	
-143	118	C	0	
-143	119	G	0	
-143	120	G	0	
-143	121	G	0	
-143	122	B	1	166
-143	123	B	1	166
-143	124	G	0	
-143	125	G	0	
-143	126	G	0	
-143	127	B	1	161
-143	128	B	1	161
-143	129	G	0	
-143	130	G	0	
-143	131	C	0	
-143	132	G	0	
-143	133	G	0	
-143	134	G	0	
-143	135	B	1	153
-143	136	B	1	153
-143	137	G	0	
-143	138	G	0	
-143	139	C	0	
-143	140	G	0	
-143	141	G	0	
-143	142	G	0	
-143	143	0	1	143
-143	144	G	0	
-142	-87	G	0	
-142	-86	0	1	230
-142	-85	G	0	
-142	-84	0	1	230
-142	-83	G	0	
-142	-82	G	0	
-142	-81	1	1	228
-142	-80	G	0	
-142	-79	G	0	
-142	-78	0	1	222
-142	-77	G	0	
-142	-76	0	1	222
-142	-75	G	0	
-142	-74	G	0	
-142	-73	0	1	217
-142	-72	G	0	
-142	-71	0	1	217
-142	-70	G	0	
-142	-69	G	0	
-142	-68	1	1	223
-142	-67	G	0	
-142	-66	G	0	
-142	-65	0	1	209
-142	-64	G	0	
-142	-63	0	1	209
-142	-62	G	0	
-142	-61	G	0	
-142	-60	1	1	207
-142	-59	G	0	
-142	-58	G	0	
-142	-57	0	1	201
-142	-56	G	0	
-142	-55	0	1	201
-142	-54	G	0	
-142	-53	G	0	
-142	-52	0	1	196
-142	-51	G	0	
-142	-50	0	1	196
-142	-49	G	0	
-142	-48	G	0	
-142	-47	1	1	194
-142	-46	G	0	
-142	-45	G	0	
-142	-44	0	1	188
-142	-43	G	0	
-142	-42	0	1	188
-142	-41	G	0	
-142	-40	G	0	
-142	-39	0	1	183
-142	-38	G	0	
-142	-37	0	1	183
-142	-36	G	0	
-142	-35	G	0	
-142	-34	1	1	210
-142	-33	G	0	
-142	-32	G	0	
-142	-31	0	1	175
-142	-30	G	0	
-142	-29	0	1	175
-142	-28	G	0	
-142	-27	G	0	
-142	-26	1	1	173
-142	-25	G	0	
-142	-24	G	0	
-142	-23	0	1	167
-142	-22	G	0	
-142	-21	0	1	167
-142	-20	G	0	
-142	-19	G	0	
-142	-18	0	1	162
-142	-17	G	0	
-142	-16	0	1	162
-142	-15	G	0	
-142	-14	G	0	
-142	-13	1	1	168
-142	-12	G	0	
-142	-11	G	0	
-142	-10	0	1	154
-142	-9	G	0	
-142	-8	0	1	154
-142	-7	G	0	
-142	-6	G	0	
-142	-5	1	1	152
-142	-4	G	0	
-142	-3	G	0	
-142	-2	0	1	146
-142	-1	G	0	
-142	0	1	1	142
-142	1	B	1	142
-142	2	G	0	
-142	3	G	0	
-142	4	G	0	
-142	5	G	0	
-142	6	1	1	142
-142	7	G	0	
-142	8	G	0	
-142	9	G	0	
-142	10	G	0	
-142	11	0	1	154
-142	12	G	0	
-142	13	0	1	154
-142	14	G	0	
-142	15	G	0	
-142	16	1	1	142
-142	17	G	0	
-142	18	G	0	
-142	19	1	1	142
-142	20	G	0	
-142	21	G	0	
-142	22	G	0	
-142	23	G	0	
-142	24	0	1	175
-142	25	G	0	
-142	26	0	1	175
-142	27	G	0	
-142	28	G	0	
-142	29	1	1	173
-142	30	G	0	
-142	31	G	0	
-142	32	0	1	167
-142	33	G	0	
-142	34	0	1	167
-142	35	G	0	
-142	36	G	0	
-142	37	0	1	162
-142	38	G	0	
-142	39	0	1	162
-142	40	G	0	
-142	41	G	0	
-142	42	1	1	142
-142	43	G	0	
-142	44	G	0	
-142	45	0	1	154
-142	46	G	0	
-142	47	0	1	154
-142	48	G	0	
-142	49	G	0	
-142	50	1	1	142
-142	51	G	0	
-142	52	G	0	
-142	53	1	1	142
-142	54	G	0	
-142	55	G	0	
-142	56	G	0	
-142	57	G	0	
-142	58	0	1	230
-142	59	G	0	
-142	60	0	1	230
-142	61	G	0	
-142	62	G	0	
-142	63	1	1	228
-142	64	G	0	
-142	65	G	0	
-142	66	0	1	222
-142	67	G	0	
-142	68	0	1	222
-142	69	G	0	
-142	70	G	0	
-142	71	0	1	217
-142	72	G	0	
-142	73	0	1	217
-142	74	G	0	
-142	75	G	0	
-142	76	1	1	223
-142	77	G	0	
-142	78	G	0	
-142	79	0	1	209
-142	80	G	0	
-142	81	0	1	209
-142	82	G	0	
-142	83	G	0	
-142	84	1	1	207
-142	85	G	0	
-142	86	G	0	
-142	87	0	1	201
-142	88	G	0	
-142	89	0	1	201
-142	90	G	0	
-142	91	G	0	
-142	92	0	1	196
-142	93	G	0	
-142	94	0	1	196
-142	95	G	0	
-142	96	G	0	
-142	97	1	1	194
-142	98	G	0	
-142	99	G	0	
-142	100	0	1	188
-142	101	G	0	
-142	102	0	1	188
-142	103	G	0	
-142	104	G	0	
-142	105	0	1	183
-142	106	G	0	
-142	107	0	1	183
-142	108	G	0	
-142	109	G	0	
-142	110	1	1	142
-142	111	G	0	
-142	112	G	0	
-142	113	0	1	175
-142	114	G	0	
-142	115	0	1	175
-142	116	G	0	
-142	117	G	0	
-142	118	1	1	173
-142	119	G	0	
-142	120	G	0	
-142	121	0	1	167
-142	122	G	0	
-142	123	0	1	167
-142	124	G	0	
-142	125	G	0	
-142	126	0	1	162
-142	127	G	0	
-142	128	0	1	162
-142	129	G	0	
-142	130	G	0	
-142	131	1	1	142
-142	132	G	0	
-142	133	G	0	
-142	134	0	1	154
-142	135	G	0	
-142	136	0	1	154
-142	137	G	0	
-142	138	G	0	
-142	139	1	1	142
-142	140	G	0	
-142	141	G	0	
-142	142	1	1	142
-142	143	G	0	
-142	144	G	0	
-142	145	G	0	
-141	-87	1	1	231
-141	-86	G	0	
-141	-85	G	0	
-141	-84	1	1	231
-141	-83	G	0	
-141	-82	G	0	
-141	-81	0	1	227
-141	-80	G	0	
-141	-79	1	1	223
-141	-78	G	0	
-141	-77	G	0	
-141	-76	1	1	223
-141	-75	G	0	
-141	-74	1	1	218
-141	-73	G	0	
-141	-72	G	0	
-141	-71	1	1	218
-141	-70	G	0	
-141	-69	G	0	
-141	-68	0	1	222
-141	-67	G	0	
-141	-66	1	1	210
-141	-65	G	0	
-141	-64	G	0	
-141	-63	1	1	210
-141	-62	G	0	
-141	-61	G	0	
-141	-60	0	1	206
-141	-59	G	0	
-141	-58	1	1	202
-141	-57	G	0	
-141	-56	G	0	
-141	-55	1	1	202
-141	-54	G	0	
-141	-53	1	1	197
-141	-52	G	0	
-141	-51	G	0	
-141	-50	1	1	197
-141	-49	G	0	
-141	-48	G	0	
-141	-47	0	1	193
-141	-46	G	0	
-141	-45	1	1	189
-141	-44	G	0	
-141	-43	G	0	
-141	-42	1	1	189
-141	-41	G	0	
-141	-40	1	1	184
-141	-39	G	0	
-141	-38	G	0	
-141	-37	1	1	184
-141	-36	G	0	
-141	-35	G	0	
-141	-34	0	1	209
-141	-33	G	0	
-141	-32	1	1	176
-141	-31	G	0	
-141	-30	G	0	
-141	-29	1	1	176
-141	-28	G	0	
-141	-27	G	0	
-141	-26	0	1	172
-141	-25	G	0	
-141	-24	1	1	168
-141	-23	G	0	
-141	-22	G	0	
-141	-21	1	1	168
-141	-20	G	0	
-141	-19	1	1	163
-141	-18	G	0	
-141	-17	G	0	
-141	-16	1	1	163
-141	-15	G	0	
-141	-14	G	0	
-141	-13	0	1	167
-141	-12	G	0	
-141	-11	1	1	155
-141	-10	G	0	
-141	-9	G	0	
-141	-8	1	1	155
-141	-7	G	0	
-141	-6	G	0	
-141	-5	0	1	151
-141	-4	G	0	
-141	-3	1	1	147
-141	-2	G	0	
-141	-1	G	0	
-141	0	0	1	141
-141	1	B	1	142
-141	2	0	1	143
-141	3	1	1	144
-141	4	C	0	
-141	5	0	1	141
-141	6	B	1	142
-141	7	0	1	143
-141	8	1	1	144
-141	9	C	0	
-141	10	1	1	155
-141	11	G	0	
-141	12	G	0	
-141	13	1	1	155
-141	14	G	0	
-141	15	G	0	
-141	16	0	1	141
-141	17	G	0	
-141	18	0	1	141
-141	19	B	1	142
-141	20	0	1	143
-141	21	1	1	144
-141	22	C	0	
-141	23	1	1	176
-141	24	G	0	
-141	25	G	0	
-141	26	1	1	176
-141	27	G	0	
-141	28	G	0	
-141	29	0	1	172
-141	30	G	0	
-141	31	1	1	168
-141	32	G	0	
-141	33	G	0	
-141	34	1	1	168
-141	35	G	0	
-141	36	1	1	163
-141	37	G	0	
-141	38	G	0	
-141	39	1	1	163
-141	40	G	0	
-141	41	G	0	
-141	42	0	1	141
-141	43	G	0	
-141	44	1	1	155
-141	45	G	0	
-141	46	G	0	
-141	47	1	1	155
-141	48	G	0	
-141	49	G	0	
-141	50	0	1	141
-141	51	G	0	
-141	52	0	1	141
-141	53	B	1	142
-141	54	0	1	143
-141	55	1	1	144
-141	56	C	0	
-141	57	1	1	231
-141	58	G	0	
